venue_wikidata_id,venue_name,venue_type,destination_wikidata_id,destination_name,lat,lon
Q30016882,Shihu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016840,Gongshanjucanglu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016861,Weihuling Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016823,Hongluoshan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016817,Huashigou Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016883,Dayishanshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016853,Zuojia Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016903,Sandaogouciqiulin Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016946,Liudingshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016870,Yitongheyuan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016871,Yitonghuoshanqun National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016862,Guanmenlazi County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016836,Huludaoliuguheruhaikoubinhaishi Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016815,Laohudongshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016907,Dayangcha Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016838,Bailangshan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016839,Baishan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016911,Toudaosonghuajiangshangyou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016846,Jiutaishide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016820,Louzishan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016887,Hani National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016845,Boluohu National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016909,Fusongyeshancan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016914,Yalujiangshangyou National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016915,Yalujiangyuan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016841,"Liuguhechimaya,luchiya County level Natural Reserve",nature reserve,Q148,People's Republic of China,,
Q30016955,Shangtunshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016822,Qinglongheyuan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016874,Beidadingzi Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016951,Tianfuzhishan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016821,Qinglonghe National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016943,Fengwugouyeshengdongzhiwu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016957,Tianqiaoling Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016813,Sunjiadian County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016892,Jian National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016894,Baishanyuanshe National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016958,Wangqing National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016948,Yanminghu National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016816,Tianxiushan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016885,Canchangdaxicha County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016954,Zengfengling Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016814,Xiaolinghezhonghuabie Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017064,Hulanhekoushide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016959,Yuanchishide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016888,Liuheluotongshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016912,Jingyu National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016891,Luchang County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016952,Hailanjiangyuan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016848,Songhuajiangsanhu National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016852,Songhuajiangsanhushengji Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016975,Zhangbaisong Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016837,Wangbaohe Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017304,Dajiahe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017303,Dongsheng Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017463,Cuibeishide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017284,Yangbishan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017309,Daqingheiyupao County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017475,Shouhushan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017244,Jiangjunshishide Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017307,Wusulijiang Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017455,Xinqingbaitouhe National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017122,Heilonggong Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017300,Youyi Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017124,Hufeng Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017402,Lindianxiandongbeibucaoyuanyeshengzhongyao County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017404,Lindianxianhuayuanyeshengyaocai County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017297,Anbanghe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017413,Lianhuanhushuiqin County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017104,Nongfengshide Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017276,Laodengshan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017237,Qihulin County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017230,Shuguang Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017126,Maoershan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017277,Luobeixunhuangyu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017301,Baoqingqixinghe National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017096,Shanhelinwa Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017233,Dongfanghongshide National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017102,Songfengshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017398,Daqingxiaoheishan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017241,Tiexi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017394,Erzhanlianhuahu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017414,Shatianshanzhu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017405,Daheishanyangcaocaoyuan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017112,Shirengoushide Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017392,Weixingmuchangcaoyuan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017400,Dongxingcaodiancaoyuan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017243,Xingkaihu National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017313,Longfengshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017094,Yanshoujiaxin County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017279,Shuilian Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017240,Zhenbaodaoshide National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017396,Zhaoyuanyanjiangshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017298,Qixinglazidongbeihu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017274,Duluhe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017283,Suibinliangjiangshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017416,Wumashatuozizhongyaocai County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017228,Heilongjiangfenghuangshan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017306,Raohedongbeiheifeng National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017417,Xindianlinchang County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017272,Xilinhe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017270,Yuanbaoshanshide County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017280,Wanglaohaohe County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017453,Cuiluanchengqu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017236,Hukoushide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017207,Luselinchang County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017075,Binxianyanjiang Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017434,Yichunzhoubiansenlin Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017079,Bayanheishan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017080,Bayanyanjiang Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017439,Youhao National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017509,Maolangou National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017133,Zhalong National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017637,Cheluwanzi Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017216,Lujiaohumeihualu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017547,Bachadao National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017222,Maoshanyeshengdongwu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017647,Pingshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017074,Mayihesanjiaozhou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017198,Qiqihaeryanjiangshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017479,Tangwangheshilin Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017688,Lahashan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017086,Longkou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017223,Nemoerheshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017480,Tangwangheyuantou Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017128,Heilongjiangdaxiagu National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017225,Nierji Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017657,Qingshiling County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017512,Pingyangheshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017638,Douerbinhe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017538,Mulianglinwa Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017684,Nanshanlinmu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017659,Shankou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017649,Sunwuyanjiang County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017490,Wuyiling National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30017654,Dazhanheshide National Natural Reserve,nature reserve,Q148,People's Republic of China,,
