festival_id,name,festival_type,destination_id,destination_name,start_date,end_date
Q110246928,Festival of the Madonna of the Arch,festival,Q2634,Naples,,
Q2212236,SAIL Amsterdam,recurring event,Q55,Netherlands,,
Q2047885,TEDxAmsterdam,recurring event,Q55,Netherlands,,
Q2016137,Tangomagia,recurring event,Q55,Netherlands,,
Q111439846,Musicon,recurring event,Q23197,Nashville,,
Q1951091,GOGBOT,festival,Q55,Netherlands,,
Q2229455,Dutch Dance Days Festival,festival,Q55,Netherlands,,
Q2104914,Veterans Day (Netherlands),recurring event,Q55,Netherlands,,
Q2132045,Ronde van Midden-Nederland,recurring event,Q55,Netherlands,,
Q1834547,Prinsengrachtconcert,recurring event,Q55,Netherlands,,
Q258550,Cameretten,festival,Q55,Netherlands,,
Q2004206,Kom in de Kas,recurring event,Q55,Netherlands,,
Q2478389,Tong Tong Fair,festival,Q55,Netherlands,,
Q1958531,National Mills Day,festival,Q55,Netherlands,,
Q1519668,Grote Prijs Gerrie Knetemann,recurring event,Q55,Netherlands,,
Q2237897,5th of may parade,recurring event,Q55,Netherlands,,
Q2005256,Út Sneek,festival,Q55,Netherlands,,
Q2135223,actus,ceremony,Q55,Netherlands,,
Q137776825,New York Herald Tribune Youth Forum,recurring event,Q60,New York City,1947-01-01,1972-01-01
Q2225726,Nationale Voorleesdagen,recurring event,Q55,Netherlands,,
Q111442303,Metrocon,recurring event,Q60,New York City,,
Q111439782,Xanadu,recurring event,Q23197,Nashville,,
Q60747577,Agera,festival,Q1156,Mumbai,,
Q113707971,Munich Isar proof,party,Q1726,Munich,,
Q100700975,White Ravens,festival,Q1726,Munich,,
Q1966423,Springdance,festival,Q55,Netherlands,,
Q136148747,Absurde Séance Nantes International Film Festival,recurring event,Q12191,Nantes,,
Q2062414,Zuidenveldfeest,recurring event,Q55,Netherlands,,
Q2095889,Pinksterlanddagen,recurring event,Q55,Netherlands,,
Q2201305,Stripdagen Haarlem,festival,Q55,Netherlands,,
Q2353364,Brabant Day,festival,Q55,Netherlands,,
Q1959870,Havana,discothèque,Q55,Netherlands,,
Q739459,Nationaal Songfestival 1977,festival occurrence,Q55,Netherlands,,
Q112615487,Apricon,recurring event,Q60,New York City,,
Q617378,Worldcon,recurring event,Q55,Netherlands,,
Q3445725,Roxy NYC,discothèque,Q60,New York City,,
Q2240130,KunstTour,festival,Q55,Netherlands,,
Q1328416,Elf Fantasy Fair,festival,Q55,Netherlands,,
Q2440929,Oud Limburgs Schuttersfeest,festival,Q55,Netherlands,1876-01-01,
Q333016,King's Day,recurring event,Q55,Netherlands,1885-01-01,
Q112659899,CozyCon,recurring event,Q55,Netherlands,,
Q2217867,De Inktaap,recurring event,Q55,Netherlands,2002-01-01,
Q2207483,Poelifinario,recurring event,Q55,Netherlands,2003-01-01,
Q948858,Cannabis Cup,festival,Q55,Netherlands,,
Q1842272,Drentse Fiets 4daagse,recurring event,Q55,Netherlands,,
Q135659074,What Hackers Yearn 2025,recurring event,Q55,Netherlands,2025-08-08,2025-08-12
Q112632021,Hillcon,recurring event,Q55,Netherlands,,
Q129636581,Moscow-2030,festival,Q649,Moscow,2024-08-01,2024-09-08
Q1851942,Parkpop,recurring event,Q55,Netherlands,,
Q35567390,Walhalla,discothèque,Q55,Netherlands,,
Q17144006,Puck Fair,festival,Q55,Netherlands,,
Q13510235,Dada-tournee,recurring event,Q55,Netherlands,,
Q2755211,Kaagweek,festival,Q55,Netherlands,,
Q4748745,Oerol Festival,festival,Q55,Netherlands,,2017-06-18
Q2683762,Parkzicht,discothèque,Q55,Netherlands,,
Q56305320,Psy-Fi,recurring event,Q55,Netherlands,,
Q15885631,Nationaal Songfestival 1994,festival occurrence,Q55,Netherlands,,
Q17148787,SMOFcon,recurring event,Q55,Netherlands,,
Q3943627,Fruitcorso Tiel,recurring event,Q55,Netherlands,,
Q2520077,New Years Eve,recurring event,Q55,Netherlands,,
Q15885632,Nationaal Songfestival 1999,festival occurrence,Q55,Netherlands,,
Q6053673,International Student Congress of Medical Sciences,recurring event,Q55,Netherlands,1992-01-01,
Q15879662,Nationaal Songfestival 1990,festival occurrence,Q55,Netherlands,,
Q15879663,Nationaal Songfestival 1992,festival occurrence,Q55,Netherlands,,
Q15879660,Nationaal Songfestival 1988,festival occurrence,Q55,Netherlands,,
Q15879666,Nationaal Songfestival 1996,festival occurrence,Q55,Netherlands,,
Q4900107,Dag van de Bouw,recurring event,Q55,Netherlands,2006-06-03,
Q3952132,Truckstar Festival,festival,Q55,Netherlands,,
Q2629346,DOK,discothèque,Q55,Netherlands,,
Q3105189,Nach van 't Limburgse Leed,festival,Q55,Netherlands,,
Q14646155,Nationaal Songfestival 1975,festival occurrence,Q55,Netherlands,,
Q13441005,Bob's Party Palace,discothèque,Q55,Netherlands,,
Q2965050,Het Tuinfeest,recurring event,Q55,Netherlands,,
Q2491204,Gouda bij Kaarslicht,festival,Q55,Netherlands,,
Q27349622,Historic Festival Almelo,festival,Q55,Netherlands,,
Q14646160,Nationaal Songfestival 1976,festival occurrence,Q55,Netherlands,,
Q14646166,Nationaal Songfestival 1978,festival occurrence,Q55,Netherlands,,
Q26156861,Amsterdam Light Festival,festival,Q55,Netherlands,,
Q2501496,Nationaal Songfestival 2010,festival occurrence,Q55,Netherlands,,
Q2697905,Friese Ballonfeesten,recurring event,Q55,Netherlands,,
Q2801443,Open Dagen Luchtmacht,recurring event,Q55,Netherlands,,
Q2864426,Marinedagen,recurring event,Q55,Netherlands,,
Q13632977,Fashionclash,festival,Q55,Netherlands,,
Q20683546,Valkenswaard Flower Parade,recurring event,Q55,Netherlands,,
Q15526277,Best Kept Secret,recurring event,Q55,Netherlands,,
Q4671838,Oud-Lunterse Dag,recurring event,Q55,Netherlands,,
Q25640486,Queensday Maastricht,festival,Q55,Netherlands,,
Q55063975,Greidhoek' Festival,festival,Q55,Netherlands,,
Q52636390,Eleven Cities Oldtimer Rally,recurring event,Q55,Netherlands,,
Q30644087,Dancing on the Edge Festival,festival,Q55,Netherlands,,
Q20979131,HobNob,festival,Q55,Netherlands,,
Q50335348,Amsterdam Open Air,festival,Q55,Netherlands,,
Q14923361,Nationaal Songfestival 1982,festival occurrence,Q55,Netherlands,,
Q15885630,Nationaal Songfestival 1965,festival occurrence,Q55,Netherlands,1965-02-08,1965-02-13
Q14923364,Nationaal Songfestival 1987,festival occurrence,Q55,Netherlands,,
Q14643351,Midzomergracht,festival,Q55,Netherlands,,
Q4035098,Vredesweek,recurring event,Q55,Netherlands,,
Q13878586,Nationaal Songfestival 2009,festival occurrence,Q55,Netherlands,,
Q20011006,Vuurol,recurring event,Q55,Netherlands,,
Q3374213,Naturalisatiedag,recurring event,Q55,Netherlands,,
Q3031119,Concert At Sea,recurring event,Q55,Netherlands,,
Q4433028,Dutch National Jamboree,recurring event,Q55,Netherlands,,
Q2490268,Nationaal Songfestival 1984,festival occurrence,Q55,Netherlands,,
Q5199972,Nationaal Songfestival 2012,festival occurrence,Q55,Netherlands,,
Q34806206,Tweetakt,festival,Q55,Netherlands,,
Q2566527,What the Hack,recurring event,Q55,Netherlands,,
Q4456582,Bollenstreek Flower Parade,recurring event,Q55,Netherlands,,
Q16508486,Limburg Festival,festival,Q55,Netherlands,,
Q2481217,iT,discothèque,Q55,Netherlands,,
Q7339580,Roadburn Festival,recurring event,Q55,Netherlands,,
Q44829646,BredaPhoto,festival,Q55,Netherlands,,
Q19915201,Viva Classic Live,festival,Q55,Netherlands,,
Q13882224,Nationaal Songfestival 2007,festival occurrence,Q55,Netherlands,,
Q4714147,National Violin Competition Oskar Back,recurring event,Q55,Netherlands,,
Q14533152,Observe. Hack. Make.,recurring event,Q55,Netherlands,2013-07-31,2013-08-04
Q20232423,Nationaal Songfestival 1970,festival occurrence,Q55,Netherlands,,
Q4288521,TROMP,recurring event,Q55,Netherlands,,
Q2526253,Neerlands Hoop,recurring event,Q55,Netherlands,2003-01-01,
Q2549726,Huishoudbeurs,recurring event,Q55,Netherlands,,
Q2550462,Onbederf'lijk Vers,festival,Q55,Netherlands,,
Q2800699,Mosseldag,recurring event,Q55,Netherlands,,
Q3122642,Winternachten,festival,Q55,Netherlands,,
Q16481672,Nationaal Songfestival 2011,festival occurrence,Q55,Netherlands,,
Q17450505,Grand Prix Leende,recurring event,Q55,Netherlands,,
Q4288362,Noorderlicht,festival,Q55,Netherlands,,
Q3285439,Nationaal Songfestival 1986,festival occurrence,Q55,Netherlands,,
Q3284468,Kinderboekenweek,recurring event,Q55,Netherlands,,
Q2512512,AutoRAI,recurring event,Q55,Netherlands,,
Q4342233,Twente Ballooning,recurring event,Q55,Netherlands,,
Q2946156,Impakt Festival,festival,Q55,Netherlands,,
Q113680453,We Love Public Space Festival,festival,Q55,Netherlands,,
Q90374203,giant Jas de Keistamper,party,Q55,Netherlands,,
Q129984162,Dutch Design Week 2005,festival occurrence,Q55,Netherlands,,
Q31023,Bhai Dooj,festival,Q837,Nepal,,
Q129984163,Dutch Design Week 2006,festival occurrence,Q55,Netherlands,,
Q128977198,BUT Filmfestival,festival,Q55,Netherlands,,
Q129984167,Dutch Design Week 2009,festival occurrence,Q55,Netherlands,,
Q129984164,Dutch Design Week 2007,festival occurrence,Q55,Netherlands,,
Q129984165,Dutch Design Week 2008,festival occurrence,Q55,Netherlands,,
Q111133748,Commemoration of the February strike,recurring event,Q55,Netherlands,,
Q129984169,Dutch Design Week 2010,festival occurrence,Q55,Netherlands,,
Q79794247,Nationaal Songfestival 1964,festival occurrence,Q55,Netherlands,,
Q65509269,Demo festival,festival,Q55,Netherlands,,
Q79765879,Nationaal Songfestival 1968,festival occurrence,Q55,Netherlands,,
Q10244,Diwali,festival,Q836,Myanmar,,
Q76161121,Circus-Schouwburg,discothèque,Q55,Netherlands,,
Q122372472,A12-Blockades,recurring event,Q55,Netherlands,,
Q129984173,Dutch Design Week 2011,festival occurrence,Q55,Netherlands,,
Q98078079,Myanmar International Fashion Week,recurring event,Q836,Myanmar,,
Q129984179,Dutch Design Week 2013,festival occurrence,Q55,Netherlands,,
Q76161158,Pschorr,discothèque,Q55,Netherlands,,
Q121090741,Drongo festival,festival,Q55,Netherlands,,
Q93182833,Pschorr,discothèque,Q55,Netherlands,,
Q129984176,Dutch Design Week 2012,festival occurrence,Q55,Netherlands,,
Q129984183,Dutch Design Week 2014,festival occurrence,Q55,Netherlands,,
Q123562027,Dragon stabbing in Beesel,recurring event,Q55,Netherlands,,
Q79794980,Nationaal Songfestival 1967,festival occurrence,Q55,Netherlands,,
Q79780597,Nationaal Songfestival 1962,festival occurrence,Q55,Netherlands,,
Q126101199,Into the Void,festival,Q55,Netherlands,,
Q66581862,Welcome to The Village,festival,Q55,Netherlands,,
Q129984186,Dutch Design Week 2017,festival occurrence,Q55,Netherlands,,
Q129984184,Dutch Design Week 2015,festival occurrence,Q55,Netherlands,,
Q129984185,Dutch Design Week 2016,festival occurrence,Q55,Netherlands,,
Q129984190,Dutch Design Week 2019,festival occurrence,Q55,Netherlands,,
Q131429464,Miracle of Lights,recurring event,Q55,Netherlands,,
Q129984188,Dutch Design Week 2018,festival occurrence,Q55,Netherlands,,
Q123496552,FIBER,festival,Q55,Netherlands,,
Q13070866,Pagoda festival,festival,Q836,Myanmar,,
Q61051464,#Video Awards,recurring event,Q55,Netherlands,,
Q129984193,Dutch Design Week 2020,festival occurrence,Q55,Netherlands,,
Q133875500,Annie M.G. Schmidtlezing,recurring event,Q55,Netherlands,,
Q129984198,Dutch Design Week 2022,festival occurrence,Q55,Netherlands,,
Q129984196,Dutch Design Week 2021,festival occurrence,Q55,Netherlands,,
Q129984202,Dutch Design Week 2024,festival occurrence,Q55,Netherlands,,
Q94544729,Cockring,discothèque,Q55,Netherlands,,
Q111830375,Club Poema,discothèque,Q55,Netherlands,,
Q116803063,Houtfestival,festival,Q55,Netherlands,,
Q129984201,Dutch Design Week 2023,festival occurrence,Q55,Netherlands,,
Q98931414,Club Blu,discothèque,Q55,Netherlands,,
Q109335217,Landbouw RAI,recurring event,Q55,Netherlands,,
Q79781986,Nationaal Songfestival 1966,festival occurrence,Q55,Netherlands,,
Q66686116,Leidseplein Theater,discothèque,Q55,Netherlands,,
Q131429443,Halloween Fright Nights,recurring event,Q55,Netherlands,,
Q113514093,Kunstlijn Haarlem,recurring event,Q55,Netherlands,,
Q134505629,One Conference,recurring event,Q55,Netherlands,,
Q125565159,INDIGO,recurring event,Q55,Netherlands,,
Q129984159,Week van het Ontwerp 2002,festival occurrence,Q55,Netherlands,,
Q13067088,Taungbyone Festival,festival,Q836,Myanmar,,
Q136362355,Oranje Fest,festival,Q55,Netherlands,,
Q111154718,Stripdagen Haarlem 1992,festival,Q55,Netherlands,,
Q123560224,SamSam,recurring event,Q55,Netherlands,,
Q129984160,Week van het Ontwerp 2003,festival occurrence,Q55,Netherlands,,
Q129984161,Week van het Ontwerp 2004,festival occurrence,Q55,Netherlands,,
Q112621590,Beneluxcon,recurring event,Q55,Netherlands,,
Q136756507,International Youth Congress,recurring event,Q55,Netherlands,,
Q7690402,Tazaungdaing festival,recurring event,Q836,Myanmar,,
Q121065986,Milkshake,recurring event,Q55,Netherlands,,
Q130248953,Onder de Radar,festival,Q55,Netherlands,,
Q131363190,Winter Efteling,recurring event,Q55,Netherlands,,
Q113016622,Leidse Rembrandtdagen,recurring event,Q55,Netherlands,,
Q121298163,Saint Martin Celebration in Utrecht,party,Q55,Netherlands,,
Q79794615,Nationaal Songfestival 1959,festival occurrence,Q55,Netherlands,,
Q134580739,Bert van Selm-lezing,recurring event,Q55,Netherlands,,
Q136720338,Lof der Zotheidlezing,recurring event,Q55,Netherlands,,
Q115858490,SPRING Performing Arts Festival,festival,Q55,Netherlands,,
Q60458513,Pisuisse-prijs,recurring event,Q55,Netherlands,,1999-01-01
Q87647510,Gekke Maondaag,party,Q55,Netherlands,,
Q56678353,Agrarische Dagen,festival,Q55,Netherlands,,
Q114839781,Klomppop,recurring event,Q55,Netherlands,,
Q117488181,Lampegietersavond,party,Q55,Netherlands,,
Q114421166,Grondfest,recurring event,Q55,Netherlands,,
Q135937267,International Conducting Competition Rotterdam,recurring event,Q55,Netherlands,,
Q79796115,Nationaal Songfestival 1969,festival occurrence,Q55,Netherlands,,
Q79796418,Nationaal Songfestival 1971,festival occurrence,Q55,Netherlands,,
Q97738122,Afrika Festival Hertme,festival,Q55,Netherlands,,
Q13066990,Taunggyi Hot Air Balloon Festival,festival,Q836,Myanmar,,
Q135658992,Sail Amsterdam 2025,recurring event,Q55,Netherlands,,
Q59909777,Bronk,party,Q55,Netherlands,,
Q79779646,Nationaal Songfestival 1960,festival occurrence,Q55,Netherlands,,
Q124517834,International Film Festival Rotterdam 2002,festival occurrence,Q55,Netherlands,,
Q107354969,National Red Cross Blossom Walk,recurring event,Q55,Netherlands,,
Q107491721,NL Doet,recurring event,Q55,Netherlands,,
Q109622706,Zuid-Limburgs Federatiefeest,festival,Q55,Netherlands,,
Q79781467,Nationaal Songfestival 1974,festival occurrence,Q55,Netherlands,,
Q121298523,Saint Martin Celebration in Utrecht,party,Q55,Netherlands,,
Q8046513,Yadana Cave Festival,festival,Q836,Myanmar,,
Q110190309,Gondelvaart op Wielen,recurring event,Q55,Netherlands,,
Q130477597,International Literature Festival Utrecht,recurring event,Q55,Netherlands,,
Q85760070,Exercise Frisian Flag,recurring event,Q55,Netherlands,,
Q14557893,Asthimki Festival,festival,Q837,Nepal,,
Q105742388,Tamu Lhosar,recurring event,Q837,Nepal,,
Q64876314,Nepal Pride Parade,recurring event,Q837,Nepal,,
Q50922878,Oshituthi shomagongo,festival,Q1030,Namibia,,
Q5527730,Gaura Parva,festival,Q837,Nepal,,
Q10244,Diwali,festival,Q837,Nepal,,
Q139889444,Wiki Loves Earth 2026 in Nepal,recurring event,Q837,Nepal,,
Q96622031,Wiki Loves Folklore,recurring event,Q837,Nepal,,
Q96622031,Wiki Loves Folklore,recurring event,Q1030,Namibia,,
Q13179959,Kaag Tihar,festival,Q837,Nepal,,
Q13180109,Kukur Tihar,festival,Q837,Nepal,,
Q26207721,Census in Nepal,recurring event,Q837,Nepal,,
Q1771621,Rama Navami,festival,Q837,Nepal,,
Q430574,Krishna Janmashtami,festival,Q837,Nepal,,
Q16886667,Sohrai,festival,Q837,Nepal,,
Q596684,Pasni,ceremony,Q837,Nepal,,
Q30131186,Nepal Literature Festival,recurring event,Q837,Nepal,,
Q7801802,Tij Festival,festival,Q837,Nepal,,
Q13179120,National Paddy Day,festival,Q837,Nepal,,
Q106855753,Ghode Jatra,festival,Q837,Nepal,,
Q19672090,Gyalpo Lhosar,recurring event,Q837,Nepal,,
Q81610,Mr Gay World,recurring event,Q1030,Namibia,,
Q17022491,Swanti,festival,Q837,Nepal,,
Q761661,Gadhimai festival,recurring event,Q837,Nepal,,
Q105742385,Sonam Lhosar,recurring event,Q837,Nepal,,
Q19570759,Afropolitan Vibes,festival,Q1033,Nigeria,,
Q11994263,Oslo bokfestival,festival,Q20,Norway,,
Q7880100,Ultima Oslo Contemporary Music Festival,festival,Q20,Norway,1990-01-01,
Q25230902,Aké Arts and Book Festival,festival,Q1033,Nigeria,2013-01-01,
Q7690875,Te Matatini,festival,Q664,New Zealand,,
Q19385906,På Kanten,festival,Q20,Norway,,
Q4575290,Márkomeannu,festival,Q20,Norway,,
Q11961846,BomKræsjBang,festival,Q20,Norway,,
Q7600800,Star Mega Jam,festival,Q1033,Nigeria,2001-01-01,2010-01-01
Q19403862,VEKA,festival,Q20,Norway,,
Q85795313,Queenstown Winter Festival,festival,Q664,New Zealand,,
Q63191908,NuArt Festival,festival,Q20,Norway,,
Q4575389,Audunbakkenfestivalen,festival,Q20,Norway,,
Q21003218,Igogo festival,festival,Q1033,Nigeria,,
Q7622425,Strawberry Fields Music Festival,festival,Q664,New Zealand,,
Q21425910,Felabration,festival,Q1033,Nigeria,,
Q56406187,Livestock,festival,Q20,Norway,,
Q22081661,Ofala Festival,festival,Q1033,Nigeria,,
Q17109271,Olojo Festival,festival,Q1033,Nigeria,,
Q24912700,Oro Festival,festival,Q1033,Nigeria,,
Q17071521,New Yam Festival of the Igbo,festival,Q1033,Nigeria,,
Q18641750,Havmanndagene,festival,Q20,Norway,,
Q7088502,Olokun Festival,festival,Q1033,Nigeria,,
Q5422961,Eyo festival,festival,Q1033,Nigeria,,
Q11995058,The Peer Gynt Festival,festival,Q20,Norway,,
Q20011191,Gidi Culture Festival,festival,Q1033,Nigeria,,
Q28230225,Another Story Festival,festival,Q221,North Macedonia,,
Q11988924,Melafestivalen,festival,Q20,Norway,,
Q12001816,Solfesten,festival,Q20,Norway,,
Q12000424,Yagori,festival,Q20,Norway,,
Q23581371,Lagos Black Heritage Festival,festival,Q1033,Nigeria,,
Q1408555,Festival International de la Mode en Afrique,festival,Q1032,Niger,,
Q19392795,Torghattfestivalen,festival,Q20,Norway,,
Q16966674,Volumfestivalen,festival,Q20,Norway,,
Q19385570,Porsgrunn Internasjonale Teaterfestival,festival,Q20,Norway,,
Q11983085,Landskappleiken,festival,Q20,Norway,,
Q1408555,Festival International de la Mode en Afrique,festival,Q3674,Niamey,,
Q7015455,New Zealand International Science Festival,festival,Q664,New Zealand,,
Q11042751,Republic of Gulating,festival,Q20,Norway,,
Q8073028,Zlatno Slavejče,festival,Q221,North Macedonia,,
Q7960029,Waikino music festival,festival,Q664,New Zealand,,
Q25427636,Oslo arkitekturtriennale,festival,Q20,Norway,,
Q26884519,Tråante 2017,festival,Q20,Norway,2017-02-04,2017-02-12
Q4867607,Basker Fest,festival,Q221,North Macedonia,,
Q1824110,Durbar festival,festival,Q1033,Nigeria,,
Q11974308,Hardanger Musikkfest,festival,Q20,Norway,,
Q11982671,Kvinesdal Emigrant Festival,festival,Q20,Norway,,
Q5194692,Cure Salée,festival,Q1032,Niger,,
Q4854225,Band Together,festival,Q664,New Zealand,,
Q60775315,Agemo festival,festival,Q1033,Nigeria,,
Q20982117,Ojude Oba festival,festival,Q1033,Nigeria,,
Q19892311,Days of Comedy,festival,Q221,North Macedonia,,
Q5191955,Cuba Street Carnival,festival,Q664,New Zealand,,
Q4789767,Argungu Fishing Festival,festival,Q1033,Nigeria,,
Q3070830,International Student Festival in Trondheim,festival,Q20,Norway,,
Q602771,Arirang Festival,festival,Q423,North Korea,,2013-01-01
Q7142119,Pasifika Festival,festival,Q664,New Zealand,,
Q1773038,Bergen International Festival,festival,Q20,Norway,,
Q61347854,Kippari Festival,festival,Q20,Norway,,
Q48733452,Ogun Festival,festival,Q1033,Nigeria,,
Q794639,Aïr Festival,festival,Q1032,Niger,,
