destination_id,destination_name,month_number,month_name,avg_temp_celsius,avg_rainfall_mm,avg_humidity
Q40236,Manaus,5,May,27.1,4.9,85.8
Q40236,Manaus,6,June,27.4,2.2,83.3
Q40236,Manaus,7,July,28.1,1.2,75.9
Q40236,Manaus,8,August,29.3,0.6,68.9
Q40236,Manaus,9,September,30.6,0.5,65.4
Q40236,Manaus,10,October,29.6,2.3,72.0
Q40236,Manaus,11,November,28.9,2.0,76.5
Q40236,Manaus,12,December,27.5,7.3,81.8
Q18125,Manchester,1,January,4.6,3.4,84.6
Q18125,Manchester,2,February,7.1,5.5,87.2
Q18125,Manchester,3,March,7.6,3.8,81.0
Q18125,Manchester,4,April,9.2,4.4,76.7
Q18125,Manchester,5,May,14.1,3.8,79.2
Q18125,Manchester,6,June,13.7,2.2,76.7
Q18125,Manchester,7,July,15.7,3.5,78.4
Q18125,Manchester,8,August,16.2,2.8,77.0
Q18125,Manchester,9,September,13.5,4.0,81.9
Q18125,Manchester,10,October,11.4,3.3,82.9
Q18125,Manchester,11,November,7.2,2.1,87.0
Q18125,Manchester,12,December,7.4,4.3,86.5
Q11299,Manhattan,1,January,1.2,4.9,72.0
Q11299,Manhattan,2,February,2.1,2.3,68.1
Q11299,Manhattan,3,March,7.0,7.3,66.2
Q11299,Manhattan,4,April,10.7,3.4,68.3
Q11299,Manhattan,5,May,17.1,3.3,75.3
Q11299,Manhattan,6,June,23.2,3.5,64.3
Q11299,Manhattan,7,July,25.7,3.8,70.1
Q11299,Manhattan,8,August,23.2,6.5,73.9
Q11299,Manhattan,9,September,19.5,1.0,71.2
Q11299,Manhattan,10,October,14.8,0.3,61.6
Q11299,Manhattan,11,November,9.9,2.7,61.7
Q11299,Manhattan,12,December,1.7,3.2,73.6
Q1461,Manila,1,January,26.5,0.8,71.4
Q1461,Manila,2,February,27.7,0.2,64.0
Q1461,Manila,3,March,28.0,1.8,66.9
Q1461,Manila,4,April,30.6,0.4,60.2
Q1461,Manila,5,May,30.3,6.7,69.4
Q1461,Manila,6,June,28.4,7.9,82.6
Q1461,Manila,7,July,27.4,15.1,84.8
Q1461,Manila,8,August,27.7,8.4,84.5
Q1461,Manila,9,September,27.3,14.5,85.6
Q1461,Manila,10,October,27.3,9.7,84.9
Q1461,Manila,11,November,28.2,2.1,75.1
Q1461,Manila,12,December,27.0,7.5,78.6
Q2119,Mannheim,1,January,2.2,2.8,80.9
Q2119,Mannheim,2,February,8.0,3.5,82.1
Q2119,Mannheim,3,March,8.9,2.3,78.1
Q2119,Mannheim,4,April,11.0,2.9,73.2
Q2119,Mannheim,5,May,15.6,4.9,77.1
Q2119,Mannheim,6,June,18.2,3.2,73.5
Q2119,Mannheim,7,July,20.4,3.1,73.5
Q2119,Mannheim,8,August,21.8,2.5,71.5
Q2119,Mannheim,9,September,16.8,3.0,75.7
Q2119,Mannheim,10,October,12.5,3.5,85.8
Q2119,Mannheim,11,November,6.3,2.4,85.7
Q2119,Mannheim,12,December,3.2,1.3,86.6
Q3889,Maputo,1,January,26.0,1.7,72.2
Q3889,Maputo,2,February,27.1,1.3,70.5
Q3889,Maputo,3,March,25.8,6.0,78.5
Q3889,Maputo,4,April,23.2,3.0,79.3
Q3889,Maputo,5,May,22.3,0.3,79.0
Q3889,Maputo,6,June,19.6,0.8,73.4
Q3889,Maputo,7,July,20.2,0.0,62.1
Q3889,Maputo,8,August,21.7,0.5,66.4
Q3889,Maputo,9,September,21.9,1.1,71.5
Q3889,Maputo,10,October,22.8,0.7,71.3
Q3889,Maputo,11,November,24.8,3.0,76.1
Q3889,Maputo,12,December,27.1,2.4,75.8
Q37133,Mariupol,1,January,-0.6,1.9,85.5
Q37133,Mariupol,2,February,2.3,0.8,77.5
Q37133,Mariupol,3,March,4.8,0.5,73.9
Q37133,Mariupol,4,April,15.7,0.5,63.6
Q37133,Mariupol,5,May,16.4,1.0,50.1
Q37133,Mariupol,6,June,24.0,1.9,59.2
Q37133,Mariupol,7,July,28.0,0.3,41.1
Q37133,Mariupol,8,August,25.2,0.6,45.3
Q37133,Mariupol,9,September,21.6,0.7,41.1
Q37133,Mariupol,10,October,12.4,1.0,70.4
Q37133,Mariupol,11,November,4.8,1.1,75.9
Q37133,Mariupol,12,December,1.8,1.2,84.1
Q101625,Marrakesh,1,January,15.2,0.2,40.3
Q101625,Marrakesh,2,February,16.2,1.1,48.3
Q101625,Marrakesh,3,March,16.2,2.0,59.9
Q101625,Marrakesh,4,April,20.8,0.3,44.7
Q101625,Marrakesh,5,May,22.8,0.0,47.1
Q101625,Marrakesh,6,June,24.1,0.1,52.2
Q101625,Marrakesh,7,July,30.0,0.0,39.8
Q101625,Marrakesh,8,August,30.1,0.0,41.5
Q101625,Marrakesh,9,September,25.7,0.0,49.9
Q101625,Marrakesh,10,October,21.2,1.3,62.2
Q101625,Marrakesh,11,November,20.1,0.2,47.4
Q101625,Marrakesh,12,December,14.9,0.6,49.2
Q23482,Marseille,1,January,8.8,1.4,72.6
Q23482,Marseille,2,February,10.7,2.7,74.2
Q23482,Marseille,3,March,11.8,4.9,72.7
Q23482,Marseille,4,April,14.0,1.2,59.7
Q23482,Marseille,5,May,16.7,1.7,70.9
Q23482,Marseille,6,June,20.7,1.5,65.9
Q23482,Marseille,7,July,24.3,0.2,59.8
Q23482,Marseille,8,August,25.3,0.7,62.1
Q23482,Marseille,9,September,19.5,2.8,65.6
Q23482,Marseille,10,October,17.7,2.4,77.1
Q23482,Marseille,11,November,13.0,1.9,73.9
Q23482,Marseille,12,December,8.5,0.4,68.0
Q709,Marshall Islands,1,January,27.1,1.2,75.1
Q709,Marshall Islands,2,February,27.0,1.7,79.9
Q709,Marshall Islands,3,March,27.5,0.4,76.3
Q709,Marshall Islands,4,April,27.6,3.5,78.6
Q709,Marshall Islands,5,May,27.9,5.8,80.8
Q709,Marshall Islands,6,June,28.1,4.9,79.6
Q709,Marshall Islands,7,July,27.9,8.0,80.2
Q709,Marshall Islands,8,August,27.9,8.4,79.9
Q709,Marshall Islands,9,September,28.0,8.4,79.4
Q709,Marshall Islands,10,October,27.9,10.6,79.5
Q709,Marshall Islands,11,November,27.8,9.2,79.9
Q709,Marshall Islands,12,December,28.0,1.9,77.7
Q3909,Maseru,1,January,19.4,3.1,68.1
Q3909,Maseru,2,February,20.8,1.0,56.8
Q3909,Maseru,3,March,20.0,0.6,53.5
Q3909,Maseru,4,April,14.4,2.1,69.7
Q3909,Maseru,5,May,13.1,0.0,54.8
Q3909,Maseru,6,June,7.2,1.0,65.1
Q3909,Maseru,7,July,6.3,0.0,40.8
Q3909,Maseru,8,August,10.5,0.4,41.0
Q3909,Maseru,9,September,13.6,2.2,49.3
Q3909,Maseru,10,October,16.2,1.4,45.5
Q3909,Maseru,11,November,18.6,2.9,55.2
Q3909,Maseru,12,December,22.3,1.8,47.6
Q1025,Mauritania,1,January,19.2,0.0,17.0
Q1025,Mauritania,2,February,21.0,0.0,20.0
Q1025,Mauritania,3,March,22.4,0.0,22.4
Q1025,Mauritania,4,April,27.2,0.4,23.3
Q1025,Mauritania,5,May,29.8,0.0,17.8
Q1025,Mauritania,6,June,32.6,0.0,20.0
Q1025,Mauritania,7,July,35.0,0.0,23.5
Q1025,Mauritania,8,August,34.1,0.1,28.4
Q1025,Mauritania,9,September,31.0,1.8,40.5
Q1025,Mauritania,10,October,29.2,0.0,25.7
Q1025,Mauritania,11,November,24.1,0.0,22.2
Q1025,Mauritania,12,December,18.4,0.0,25.0
Q1027,Mauritius,1,January,26.3,10.1,86.2
Q1027,Mauritius,2,February,26.0,4.2,78.9
Q1027,Mauritius,3,March,25.5,3.5,80.5
Q1027,Mauritius,4,April,25.1,2.2,83.5
Q1027,Mauritius,5,May,23.4,1.2,76.5
Q1027,Mauritius,6,June,21.9,0.7,76.9
Q1027,Mauritius,7,July,21.1,0.7,74.8
Q1027,Mauritius,8,August,21.0,0.6,71.6
Q1027,Mauritius,9,September,22.0,0.4,72.9
Q1027,Mauritius,10,October,22.7,2.5,75.8
Q1027,Mauritius,11,November,24.5,2.3,76.5
Q1027,Mauritius,12,December,25.3,2.7,74.1
Q3904,Mbabane,1,January,19.1,4.8,84.8
Q3904,Mbabane,2,February,19.8,4.0,83.5
Q3904,Mbabane,3,March,19.1,5.3,84.7
Q3904,Mbabane,4,April,16.6,4.5,81.4
Q3904,Mbabane,5,May,16.4,0.5,68.7
Q3904,Mbabane,6,June,12.9,0.4,62.4
Q3904,Mbabane,7,July,14.9,0.0,42.1
Q3904,Mbabane,8,August,16.5,1.5,51.7
Q3904,Mbabane,9,September,16.5,2.6,67.2
Q3904,Mbabane,10,October,16.8,2.5,70.4
Q3904,Mbabane,11,November,19.4,3.6,74.3
Q3904,Mbabane,12,December,21.3,4.8,77.0
Q48278,Medellín,1,January,21.2,1.2,79.3
Q48278,Medellín,2,February,21.4,3.2,82.2
Q48278,Medellín,3,March,22.1,1.9,78.3
Q48278,Medellín,4,April,21.1,8.1,85.6
Q48278,Medellín,5,May,20.8,11.6,89.8
Q48278,Medellín,6,June,20.3,8.9,88.8
Q48278,Medellín,7,July,20.7,3.9,82.9
Q48278,Medellín,8,August,20.6,6.2,83.1
Q48278,Medellín,9,September,21.1,5.2,82.8
Q48278,Medellín,10,October,20.3,7.4,86.9
Q48278,Medellín,11,November,19.7,9.3,88.3
Q48278,Medellín,12,December,20.5,4.4,83.7
Q35484,Medina,1,January,19.4,0.0,45.4
Q35484,Medina,2,February,19.6,0.0,35.0
Q35484,Medina,3,March,23.8,1.2,31.5
Q35484,Medina,4,April,26.9,0.2,29.1
Q35484,Medina,5,May,32.1,0.0,19.0
Q35484,Medina,6,June,37.8,0.0,12.1
Q35484,Medina,7,July,35.5,0.0,17.1
Q35484,Medina,8,August,36.4,0.0,27.6
Q35484,Medina,9,September,35.1,0.0,20.4
Q35484,Medina,10,October,30.0,0.1,26.2
Q35484,Medina,11,November,25.0,0.0,41.5
Q35484,Medina,12,December,19.4,0.1,38.2
Q3141,Melbourne,1,January,19.4,4.6,74.1
Q3141,Melbourne,2,February,20.1,0.4,63.9
Q3141,Melbourne,3,March,19.1,0.7,64.4
Q3141,Melbourne,4,April,13.9,3.1,77.1
Q3141,Melbourne,5,May,11.5,1.3,83.2
Q3141,Melbourne,6,June,9.2,1.2,80.9
Q3141,Melbourne,7,July,9.0,3.2,82.5
Q3141,Melbourne,8,August,12.2,1.2,73.9
Q3141,Melbourne,9,September,12.6,2.1,69.2
Q3141,Melbourne,10,October,14.7,2.1,69.1
Q3141,Melbourne,11,November,18.3,2.5,64.4
Q3141,Melbourne,12,December,19.9,1.5,61.3
Q5831,Melilla,1,January,15.3,0.3,71.3
Q5831,Melilla,2,February,15.8,1.0,71.9
Q5831,Melilla,3,March,16.3,1.4,72.4
Q5831,Melilla,4,April,17.5,1.1,68.6
Q5831,Melilla,5,May,19.2,0.0,70.9
Q5831,Melilla,6,June,21.7,0.4,72.0
Q5831,Melilla,7,July,25.4,0.0,69.1
Q5831,Melilla,8,August,26.5,0.3,76.9
Q5831,Melilla,9,September,23.8,0.8,72.0
Q5831,Melilla,10,October,20.7,1.2,77.3
Q5831,Melilla,11,November,18.0,0.4,85.9
Q5831,Melilla,12,December,15.0,0.2,71.5
Q16563,Memphis,1,January,2.8,6.1,71.8
Q16563,Memphis,2,February,10.5,3.8,71.0
Q16563,Memphis,3,March,13.4,3.4,69.7
Q16563,Memphis,4,April,17.7,6.2,67.5
Q16563,Memphis,5,May,23.0,7.3,75.8
Q16563,Memphis,6,June,26.0,3.0,72.1
Q16563,Memphis,7,July,26.8,3.4,74.0
Q16563,Memphis,8,August,27.0,1.1,64.5
Q16563,Memphis,9,September,23.1,7.2,73.0
Q16563,Memphis,10,October,18.8,0.1,63.7
Q16563,Memphis,11,November,14.5,9.3,75.8
Q16563,Memphis,12,December,8.4,5.5,74.1
Q13666,Messina,1,January,11.8,3.2,77.9
Q13666,Messina,2,February,12.5,1.8,77.7
Q13666,Messina,3,March,13.4,2.3,79.3
Q13666,Messina,4,April,15.8,1.1,68.3
Q13666,Messina,5,May,18.9,1.4,74.9
Q13666,Messina,6,June,23.9,0.5,66.3
Q13666,Messina,7,July,27.0,0.7,71.0
Q13666,Messina,8,August,27.8,0.9,71.5
Q13666,Messina,9,September,23.8,2.4,70.7
Q13666,Messina,10,October,20.7,1.5,76.5
Q13666,Messina,11,November,16.0,3.5,75.9
Q13666,Messina,12,December,11.9,3.4,77.9
Q22690,Metz,1,January,2.4,2.5,82.3
Q22690,Metz,2,February,7.3,3.5,85.8
Q22690,Metz,3,March,8.3,3.3,80.8
Q22690,Metz,4,April,10.1,2.5,75.5
Q22690,Metz,5,May,14.2,4.4,80.0
Q22690,Metz,6,June,16.7,1.9,75.7
Q22690,Metz,7,July,19.1,2.5,74.9
Q22690,Metz,8,August,20.4,1.4,74.2
Q22690,Metz,9,September,15.6,3.3,78.4
Q22690,Metz,10,October,12.4,3.4,87.2
Q22690,Metz,11,November,6.5,2.2,88.0
Q22690,Metz,12,December,3.3,2.1,90.2
Q96,Mexico,1,January,13.7,0.1,41.5
Q96,Mexico,2,February,14.4,1.3,45.2
Q96,Mexico,3,March,18.0,0.0,28.1
Q96,Mexico,4,April,20.6,0.0,32.8
Q96,Mexico,5,May,25.5,0.1,26.6
Q96,Mexico,6,June,22.5,2.2,52.9
Q96,Mexico,7,July,18.9,5.4,72.3
Q96,Mexico,8,August,20.5,1.6,59.7
Q96,Mexico,9,September,18.8,3.9,73.4
Q96,Mexico,10,October,17.4,0.2,56.6
Q96,Mexico,11,November,17.8,0.0,48.4
Q96,Mexico,12,December,13.7,0.8,57.1
Q1489,Mexico City,1,January,15.5,0.0,44.7
Q1489,Mexico City,2,February,17.1,0.5,38.2
Q1489,Mexico City,3,March,19.9,0.0,29.1
Q1489,Mexico City,4,April,21.1,0.2,36.8
Q1489,Mexico City,5,May,23.6,0.8,38.5
Q1489,Mexico City,6,June,21.1,5.1,52.5
Q1489,Mexico City,7,July,17.7,8.7,76.5
Q1489,Mexico City,8,August,17.6,8.3,76.0
Q1489,Mexico City,9,September,17.6,9.7,77.8
Q1489,Mexico City,10,October,15.6,3.9,71.9
Q1489,Mexico City,11,November,17.1,0.2,51.9
Q1489,Mexico City,12,December,15.8,0.3,51.9
Q8652,Miami,1,January,20.9,2.9,78.6
Q8652,Miami,2,February,19.8,2.5,70.6
Q8652,Miami,3,March,23.4,5.6,74.4
Q8652,Miami,4,April,23.9,1.4,64.8
Q8652,Miami,5,May,27.5,2.4,72.0
Q8652,Miami,6,June,27.2,12.5,80.1
Q8652,Miami,7,July,28.5,2.8,78.1
Q8652,Miami,8,August,28.2,7.0,79.2
Q8652,Miami,9,September,27.9,6.3,81.0
Q8652,Miami,10,October,26.0,7.5,75.6
Q8652,Miami,11,November,24.5,1.6,68.4
Q8652,Miami,12,December,21.8,3.1,69.9
Q490,Milan,1,January,3.1,1.6,85.4
Q490,Milan,2,February,8.0,7.7,87.2
Q490,Milan,3,March,10.5,6.7,79.5
Q490,Milan,4,April,13.2,2.6,71.3
Q490,Milan,5,May,16.6,12.0,79.6
Q490,Milan,6,June,20.8,6.4,77.5
Q490,Milan,7,July,24.9,3.6,73.8
Q490,Milan,8,August,26.1,2.2,68.8
Q490,Milan,9,September,18.9,6.0,72.8
Q490,Milan,10,October,15.2,8.3,89.2
Q490,Milan,11,November,7.4,0.3,87.2
Q490,Milan,12,December,3.9,1.0,83.3
Q37836,Milwaukee,1,January,-4.4,3.2,79.6
Q37836,Milwaukee,2,February,1.3,0.5,68.3
Q37836,Milwaukee,3,March,3.6,3.3,66.3
Q37836,Milwaukee,4,April,8.9,4.0,68.4
Q37836,Milwaukee,5,May,14.5,4.9,73.1
Q37836,Milwaukee,6,June,20.5,4.0,68.7
Q37836,Milwaukee,7,July,21.7,2.8,74.8
Q37836,Milwaukee,8,August,21.3,2.6,73.8
Q37836,Milwaukee,9,September,19.3,1.4,68.8
Q37836,Milwaukee,10,October,13.8,1.0,56.2
Q37836,Milwaukee,11,November,6.5,3.0,77.0
Q37836,Milwaukee,12,December,-1.4,0.9,75.8
Q36091,Minneapolis,1,January,-6.3,0.2,73.4
Q36091,Minneapolis,2,February,-0.9,0.6,67.3
Q36091,Minneapolis,3,March,1.5,1.9,56.3
Q36091,Minneapolis,4,April,8.2,3.0,63.1
Q36091,Minneapolis,5,May,15.7,6.0,64.1
Q36091,Minneapolis,6,June,19.8,7.7,71.8
Q36091,Minneapolis,7,July,22.1,2.8,74.5
Q36091,Minneapolis,8,August,20.9,4.3,75.1
Q36091,Minneapolis,9,September,20.1,0.8,64.8
Q36091,Minneapolis,10,October,13.3,1.7,55.6
Q36091,Minneapolis,11,November,3.1,1.9,78.0
Q36091,Minneapolis,12,December,-4.7,1.1,79.2
Q2280,Minsk,1,January,-5.5,1.8,86.1
Q2280,Minsk,2,February,0.8,1.9,89.1
Q2280,Minsk,3,March,3.6,0.7,75.5
Q2280,Minsk,4,April,9.1,3.2,75.2
Q2280,Minsk,5,May,14.3,1.8,65.0
Q2280,Minsk,6,June,18.6,3.5,72.0
Q2280,Minsk,7,July,21.0,4.4,70.6
Q2280,Minsk,8,August,19.6,2.1,73.8
Q2280,Minsk,9,September,17.5,1.5,64.9
Q2280,Minsk,10,October,7.9,1.8,84.6
Q2280,Minsk,11,November,2.5,1.3,85.2
Q2280,Minsk,12,December,0.0,1.0,88.2
Q2449,Mogadishu,1,January,27.4,0.2,72.7
Q2449,Mogadishu,2,February,28.2,0.4,73.1
Q2449,Mogadishu,3,March,29.0,0.6,71.1
Q2449,Mogadishu,4,April,28.3,5.0,79.8
Q2449,Mogadishu,5,May,27.7,3.9,81.8
Q2449,Mogadishu,6,June,26.7,1.6,77.4
Q2449,Mogadishu,7,July,25.9,1.4,77.3
Q2449,Mogadishu,8,August,25.5,2.4,77.9
Q2449,Mogadishu,9,September,26.1,1.4,77.6
Q2449,Mogadishu,10,October,27.0,0.7,76.2
Q2449,Mogadishu,11,November,27.3,3.5,77.9
Q2449,Mogadishu,12,December,27.0,0.2,72.4
Q217,Moldova,1,January,-1.0,2.4,81.2
Q217,Moldova,2,February,5.8,0.7,78.7
Q217,Moldova,3,March,5.9,1.4,75.4
Q217,Moldova,4,April,13.9,1.8,62.9
Q217,Moldova,5,May,16.3,1.2,53.9
Q217,Moldova,6,June,22.4,2.9,65.0
Q217,Moldova,7,July,25.0,2.3,57.2
Q217,Moldova,8,August,24.5,0.7,51.9
Q217,Moldova,9,September,18.9,3.8,65.8
Q217,Moldova,10,October,10.9,1.3,80.1
Q217,Moldova,11,November,3.4,1.3,78.9
Q217,Moldova,12,December,1.9,1.3,84.5
Q235,Monaco,1,January,9.1,2.5,71.0
Q235,Monaco,2,February,10.7,7.0,76.4
Q235,Monaco,3,March,11.5,7.5,75.3
Q235,Monaco,4,April,13.9,2.2,68.9
Q235,Monaco,5,May,16.7,2.7,77.9
Q235,Monaco,6,June,20.5,2.1,78.0
Q235,Monaco,7,July,25.1,0.1,69.1
Q235,Monaco,8,August,26.4,0.8,66.1
Q235,Monaco,9,September,20.3,5.7,65.9
Q235,Monaco,10,October,17.7,8.0,81.3
Q235,Monaco,11,November,12.7,0.8,69.0
Q235,Monaco,12,December,8.7,0.8,61.7
Q711,Mongolia,1,January,-18.1,0.2,71.5
Q711,Mongolia,2,February,-16.6,0.1,69.1
Q711,Mongolia,3,March,-3.0,0.0,49.2
Q711,Mongolia,4,April,5.6,0.5,45.0
Q711,Mongolia,5,May,14.4,0.8,37.8
Q711,Mongolia,6,June,18.6,0.4,41.2
Q711,Mongolia,7,July,21.8,1.8,50.0
Q711,Mongolia,8,August,18.2,6.3,69.3
Q711,Mongolia,9,September,11.5,0.7,54.3
Q711,Mongolia,10,October,3.7,0.3,54.5
Q711,Mongolia,11,November,-4.1,0.1,48.3
Q711,Mongolia,12,December,-15.4,0.1,62.5
Q3748,Monrovia,1,January,27.2,1.7,83.4
Q3748,Monrovia,2,February,28.0,1.1,81.4
Q3748,Monrovia,3,March,27.7,2.6,83.6
Q3748,Monrovia,4,April,27.9,3.7,83.0
Q3748,Monrovia,5,May,27.0,8.0,86.6
Q3748,Monrovia,6,June,25.5,16.4,89.7
Q3748,Monrovia,7,July,25.1,13.6,87.3
Q3748,Monrovia,8,August,24.9,23.1,89.0
Q3748,Monrovia,9,September,24.8,21.7,90.9
Q3748,Monrovia,10,October,25.2,13.9,89.7
Q3748,Monrovia,11,November,26.4,2.9,84.8
Q3748,Monrovia,12,December,27.6,1.4,77.2
Q6022566,Monte Águila,1,January,21.9,0.0,46.8
Q6022566,Monte Águila,2,February,21.7,0.0,51.1
Q6022566,Monte Águila,3,March,17.2,2.0,61.4
Q6022566,Monte Águila,4,April,12.8,3.1,76.9
Q6022566,Monte Águila,5,May,7.6,4.1,86.9
Q6022566,Monte Águila,6,June,9.0,14.7,86.9
Q6022566,Monte Águila,7,July,6.0,1.4,82.5
Q6022566,Monte Águila,8,August,7.8,5.4,82.5
Q6022566,Monte Águila,9,September,9.8,3.3,79.0
Q6022566,Monte Águila,10,October,13.3,1.9,76.8
Q6022566,Monte Águila,11,November,15.3,1.0,66.0
Q6022566,Monte Águila,12,December,19.1,0.1,53.9
Q236,Montenegro,1,January,-6.2,3.9,82.0
Q236,Montenegro,2,February,-2.6,6.6,81.2
Q236,Montenegro,3,March,-1.2,4.4,81.3
Q236,Montenegro,4,April,3.4,3.1,70.0
Q236,Montenegro,5,May,6.0,5.0,80.9
Q236,Montenegro,6,June,12.5,4.0,71.9
Q236,Montenegro,7,July,15.0,1.6,63.0
Q236,Montenegro,8,August,15.3,1.4,58.6
Q236,Montenegro,9,September,8.3,4.7,77.1
Q236,Montenegro,10,October,6.7,6.7,75.2
Q236,Montenegro,11,November,-1.1,5.0,71.7
Q236,Montenegro,12,December,-5.0,4.7,85.9
Q1335,Montevideo,1,January,21.9,0.8,77.9
Q1335,Montevideo,2,February,23.0,2.4,79.9
Q1335,Montevideo,3,March,21.2,5.3,78.6
Q1335,Montevideo,4,April,18.3,4.1,78.2
Q1335,Montevideo,5,May,13.1,1.6,78.7
Q1335,Montevideo,6,June,13.3,2.2,82.1
Q1335,Montevideo,7,July,9.3,0.3,80.5
Q1335,Montevideo,8,August,11.6,3.8,81.3
Q1335,Montevideo,9,September,14.0,1.5,81.6
Q1335,Montevideo,10,October,17.2,1.8,80.8
Q1335,Montevideo,11,November,19.8,2.3,76.7
Q1335,Montevideo,12,December,19.7,1.9,74.0
Q29364,Montgomery,1,January,7.7,7.4,71.2
Q29364,Montgomery,2,February,12.1,3.7,69.2
Q29364,Montgomery,3,March,15.3,4.6,73.4
Q29364,Montgomery,4,April,18.9,2.7,69.2
Q29364,Montgomery,5,May,24.0,3.8,73.5
Q29364,Montgomery,6,June,27.0,2.0,66.9
Q29364,Montgomery,7,July,27.5,5.2,79.4
Q29364,Montgomery,8,August,28.2,0.8,64.4
Q29364,Montgomery,9,September,25.0,6.2,72.2
Q29364,Montgomery,10,October,20.1,0.0,65.7
Q29364,Montgomery,11,November,17.5,4.0,75.2
Q29364,Montgomery,12,December,10.5,4.1,72.7
Q26426,Montpelier,1,January,-4.2,3.4,76.3
Q26426,Montpelier,2,February,-2.8,0.9,69.2
Q26426,Montpelier,3,March,1.4,4.5,70.8
Q26426,Montpelier,4,April,6.2,3.6,70.8
Q26426,Montpelier,5,May,15.0,2.1,73.9
Q26426,Montpelier,6,June,19.5,3.2,72.5
Q26426,Montpelier,7,July,22.2,3.9,75.4
Q26426,Montpelier,8,August,19.4,4.0,80.5
Q26426,Montpelier,9,September,16.5,1.4,76.5
Q26426,Montpelier,10,October,9.6,1.8,75.1
Q26426,Montpelier,11,November,4.0,2.2,74.4
Q26426,Montpelier,12,December,-4.0,2.7,79.5
Q6441,Montpellier,1,January,7.8,1.9,75.7
Q6441,Montpellier,2,February,10.3,1.3,72.7
Q6441,Montpellier,3,March,12.0,4.7,73.1
Q6441,Montpellier,4,April,13.8,2.7,62.4
Q6441,Montpellier,5,May,16.7,4.4,70.0
Q6441,Montpellier,6,June,21.1,2.0,65.6
Q6441,Montpellier,7,July,25.0,1.1,57.4
Q6441,Montpellier,8,August,26.3,0.3,56.3
Q6441,Montpellier,9,September,19.1,4.5,65.6
Q6441,Montpellier,10,October,16.9,4.9,80.8
Q6441,Montpellier,11,November,11.7,3.4,78.8
Q6441,Montpellier,12,December,7.2,0.2,72.2
Q340,Montreal,1,January,-7.3,2.3,79.4
Q340,Montreal,2,February,-5.4,0.8,75.7
Q340,Montreal,3,March,0.1,2.2,67.7
Q340,Montreal,4,April,5.6,4.3,69.0
Q340,Montreal,5,May,14.6,2.5,69.4
Q340,Montreal,6,June,19.0,5.1,70.0
Q340,Montreal,7,July,21.4,4.1,75.2
Q340,Montreal,8,August,19.4,7.0,78.8
Q340,Montreal,9,September,16.6,1.9,75.7
Q340,Montreal,10,October,9.7,1.3,72.3
Q340,Montreal,11,November,3.9,1.9,73.7
Q340,Montreal,12,December,-5.8,2.8,80.6
Q1028,Morocco,1,January,2.0,0.3,41.1
Q1028,Morocco,2,February,1.7,2.7,56.0
Q1028,Morocco,3,March,1.4,3.3,65.1
Q1028,Morocco,4,April,6.2,0.8,54.0
Q1028,Morocco,5,May,10.3,0.6,46.6
Q1028,Morocco,6,June,13.1,0.8,49.9
Q1028,Morocco,7,July,18.6,0.4,29.1
Q1028,Morocco,8,August,17.9,0.4,35.5
Q1028,Morocco,9,September,11.6,1.1,62.0
Q1028,Morocco,10,October,6.6,1.8,71.6
Q1028,Morocco,11,November,4.0,1.0,64.1
Q1028,Morocco,12,December,0.5,0.3,52.6
Q3901,Moroni,1,January,26.3,30.2,92.6
Q3901,Moroni,2,February,27.1,10.6,90.1
Q3901,Moroni,3,March,27.7,18.6,87.2
Q3901,Moroni,4,April,27.3,20.5,89.2
Q3901,Moroni,5,May,26.6,8.3,83.3
Q3901,Moroni,6,June,25.2,3.4,80.6
Q3901,Moroni,7,July,24.0,4.1,81.4
Q3901,Moroni,8,August,24.0,6.1,81.7
Q3901,Moroni,9,September,24.2,7.6,85.8
Q3901,Moroni,10,October,25.5,5.7,84.2
Q3901,Moroni,11,November,26.5,6.2,85.5
Q3901,Moroni,12,December,26.9,7.2,84.0
Q649,Moscow,1,January,-12.1,1.4,83.8
Q649,Moscow,2,February,-6.5,1.5,84.7
Q649,Moscow,3,March,-2.0,0.3,82.0
Q649,Moscow,4,April,9.7,1.6,70.6
Q649,Moscow,5,May,11.8,1.1,58.6
Q649,Moscow,6,June,19.8,3.2,68.0
Q649,Moscow,7,July,21.9,2.1,65.5
Q649,Moscow,8,August,18.5,1.6,74.3
Q649,Moscow,9,September,16.8,0.4,62.5
Q649,Moscow,10,October,7.1,2.5,80.1
Q649,Moscow,11,November,0.8,2.5,85.0
Q649,Moscow,12,December,-2.8,1.5,89.5
Q1029,Mozambique,1,January,26.8,3.6,81.5
Q1029,Mozambique,2,February,27.2,3.7,79.9
Q1029,Mozambique,3,March,27.3,3.0,80.3
Q1029,Mozambique,4,April,24.6,2.9,83.4
Q1029,Mozambique,5,May,22.8,0.8,80.7
Q1029,Mozambique,6,June,21.8,1.2,77.8
Q1029,Mozambique,7,July,22.1,0.0,72.7
Q1029,Mozambique,8,August,23.4,2.1,71.5
Q1029,Mozambique,9,September,24.9,0.6,71.2
Q1029,Mozambique,10,October,25.4,1.6,71.8
Q1029,Mozambique,11,November,27.3,2.3,75.7
Q1029,Mozambique,12,December,29.0,0.6,72.7
Q1156,Mumbai,1,January,24.5,0.1,58.0
Q1156,Mumbai,2,February,25.5,0.0,52.9
Q1156,Mumbai,3,March,26.7,0.0,59.6
Q1156,Mumbai,4,April,29.5,0.0,64.1
